Date,Ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-05 00:00:00-03:00,TOTS3.SA,30.260837835502993,30.624963643272658,30.184179674515974,30.462066650390625,2281100,0.0,0.0
2024-02-06 00:00:00-03:00,TOTS3.SA,30.462065302512105,31.199901211661278,30.327912155964754,30.99867057800293,1640900,0.0,0.0
2024-02-07 00:00:00-03:00,TOTS3.SA,30.73995843075303,31.65985650637232,30.663298430109748,31.47779083251953,3449600,0.0,0.0
2024-02-08 00:00:00-03:00,TOTS3.SA,28.74684103419997,29.67632156967613,28.10482817799584,28.401878356933594,18285400,0.0,0.0
2024-02-09 00:00:00-03:00,TOTS3.SA,28.334801878710273,29.55175188642041,28.028169208853363,29.3409423828125,6941000,0.0,0.0
2024-02-14 00:00:00-03:00,TOTS3.SA,29.015142070470638,29.331357210908152,28.61268627103428,28.737255096435547,6295600,0.0,0.0
2024-02-15 00:00:00-03:00,TOTS3.SA,29.02472717461719,29.494258678164915,28.67018200827407,29.360105514526367,4483100,0.0,0.0
2024-02-16 00:00:00-03:00,TOTS3.SA,29.4942589213777,29.705068426441095,29.053473084658922,29.5517520904541,4937200,0.0,0.0
2024-02-19 00:00:00-03:00,TOTS3.SA,29.340942645121135,29.637992818241294,29.063055643282198,29.58049964904785,2262100,0.0,0.0
2024-02-20 00:00:00-03:00,TOTS3.SA,29.225950851709506,29.791305457022123,29.03430454128417,29.752975463867188,6852300,0.0,0.0
2024-02-21 00:00:00-03:00,TOTS3.SA,29.657154136329186,29.867963615657324,29.360102172402442,29.752975463867188,3345100,0.0,0.0
2024-02-22 00:00:00-03:00,TOTS3.SA,30.021282713648134,30.567472372974084,29.714650050705483,30.452486038208008,5913300,0.0,0.0
2024-02-23 00:00:00-03:00,TOTS3.SA,30.653712764097065,31.0178385911705,30.155433777428307,30.212928771972656,3076400,0.0,0.0
2024-02-26 00:00:00-03:00,TOTS3.SA,30.212932567433185,30.644134114636007,30.1554375656661,30.203350067138672,2013400,0.0,0.0
2024-02-27 00:00:00-03:00,TOTS3.SA,30.394988518779442,30.52914166843127,29.85838140319621,29.954204559326172,3407100,0.0,0.0
2024-02-28 00:00:00-03:00,TOTS3.SA,29.705068426441095,29.85838476242809,29.293030088097964,29.5517520904541,2046000,0.0,0.0
2024-02-29 00:00:00-03:00,TOTS3.SA,29.44634437232266,29.973370839771334,29.168459218086795,29.408016204833984,7009900,0.0,0.0
2024-03-01 00:00:00-03:00,TOTS3.SA,29.542171798348473,30.002120840676255,29.542171798348473,29.858386993408203,4182000,0.0,0.0
2024-03-04 00:00:00-03:00,TOTS3.SA,29.858382748316522,30.059611568022273,29.4750919342041,29.4750919342041,3044600,0.0,0.0
2024-03-05 00:00:00-03:00,TOTS3.SA,29.455928515017252,29.78172618138983,29.082220179691298,29.168460845947266,2535500,0.0,0.0
2024-03-06 00:00:00-03:00,TOTS3.SA,29.31219548304014,30.040449002654945,29.082220975952556,29.89671516418457,4797100,0.0,0.0
2024-03-07 00:00:00-03:00,TOTS3.SA,29.781727729853742,29.925461571861998,28.296474982976843,28.82349967956543,6562300,0.0,0.0
2024-03-08 00:00:00-03:00,TOTS3.SA,28.54561074237234,29.101382865363078,28.526445745244278,28.87140655517578,2502200,0.0,0.0
2024-03-11 00:00:00-03:00,TOTS3.SA,28.564775880817624,29.005561706773143,28.564775880817624,28.94806671142578,3491100,0.0,0.0
2024-03-12 00:00:00-03:00,TOTS3.SA,29.063052211592396,30.13626826663847,28.852242730991687,29.906291961669922,3167500,0.0,0.0
2024-03-13 00:00:00-03:00,TOTS3.SA,29.90629583609767,30.232093511390474,29.695486328186114,29.89671516418457,2012500,0.0,0.0
2024-03-14 00:00:00-03:00,TOTS3.SA,29.791311169064777,30.165019535605097,29.513424148434783,29.70507049560547,5137100,0.0,0.0
2024-03-15 00:00:00-03:00,TOTS3.SA,29.944625572812374,29.963790571820947,29.67632106971701,29.695486068725586,4284200,0.0,0.0
2024-03-18 00:00:00-03:00,TOTS3.SA,29.685900608845785,29.724230603040542,28.746837683170803,28.813913345336914,3003400,0.0,0.0
2024-03-19 00:00:00-03:00,TOTS3.SA,28.99598106066958,29.11096740336333,28.38271569250299,28.84266471862793,3028400,0.0,0.0
2024-03-20 00:00:00-03:00,TOTS3.SA,29.024725350606595,29.39843366454882,28.7947490353001,29.388851165771484,2162900,0.0,0.0
2024-03-21 00:00:00-03:00,TOTS3.SA,29.388855302146347,30.030868189190628,29.350525301642204,29.70507049560547,1992800,0.0,0.0
2024-03-22 00:00:00-03:00,TOTS3.SA,29.35052101815346,29.599660502045303,28.813913883134354,29.2451171875,1850800,0.0,0.0
2024-03-25 00:00:00-03:00,TOTS3.SA,29.12055002015008,29.283448862682913,28.746841663382103,28.976816177368164,1668700,0.0,0.0
2024-03-26 00:00:00-03:00,TOTS3.SA,28.104826974422405,28.171902641535073,27.252004645118756,27.299915313720703,8248300,0.0,0.0
2024-03-27 00:00:00-03:00,TOTS3.SA,27.213673385609997,28.02816750778133,26.65790124830628,27.817358016967773,6564700,0.0,0.0
2024-03-28 00:00:00-03:00,TOTS3.SA,27.807776661611694,27.807776661611694,27.137016338671366,27.194509506225586,5946700,0.0,0.0
2024-04-01 00:00:00-03:00,TOTS3.SA,27.194513083294545,27.357411935854337,26.70581835329025,26.9549560546875,3829600,0.0,0.0
2024-04-02 00:00:00-03:00,TOTS3.SA,26.705814320546317,27.012446978431882,26.140459672191753,26.686649322509766,4202000,0.0,0.0
2024-04-03 00:00:00-03:00,TOTS3.SA,26.667484283447266,27.0028644378717,26.360851626033433,26.667484283447266,3825200,0.0,0.0
2024-04-04 00:00:00-03:00,TOTS3.SA,26.84954856918374,27.501143891189457,26.47583841234232,27.0699405670166,5065300,0.0,0.0
2024-04-05 00:00:00-03:00,TOTS3.SA,27.213676336444617,27.386157678392202,26.97411932322297,27.079524993896484,3660100,0.0,0.0
2024-04-08 00:00:00-03:00,TOTS3.SA,27.290332752076456,27.462814082928915,27.165763917391264,27.232839584350586,2003000,0.0,0.0
2024-04-09 00:00:00-03:00,TOTS3.SA,27.242421707524432,27.577801865366247,26.792053388143348,26.907041549682617,6333100,0.0,0.0
2024-04-10 00:00:00-03:00,TOTS3.SA,26.734561741465555,26.993283748884963,26.42792906349067,26.57166290283203,7363400,0.0,0.0
2024-04-11 00:00:00-03:00,TOTS3.SA,26.5429131046108,26.677064423447902,26.322519302368164,26.322519302368164,3275100,0.0,0.0
2024-04-12 00:00:00-03:00,TOTS3.SA,26.006305952829013,26.504584924985924,25.92006529119898,26.23628044128418,4225900,0.0,0.0
2024-04-15 00:00:00-03:00,TOTS3.SA,26.082963593005324,26.169204252907292,25.680507789354373,25.776330947875977,3627700,0.0,0.0
2024-04-16 00:00:00-03:00,TOTS3.SA,25.450534696351006,25.70925669019579,25.325965862837684,25.354711532592773,4768300,0.0,0.0
2024-04-17 00:00:00-03:00,TOTS3.SA,25.393040374254326,26.06380066238,25.34512970839167,25.95839500427246,8115600,0.0,0.0
2024-04-18 00:00:00-03:00,TOTS3.SA,25.967980104765527,27.08910697842233,25.93923260576281,26.60041046142578,11995900,0.0,0.0
2024-04-19 00:00:00-03:00,TOTS3.SA,26.590828313985963,27.041194838277878,26.485422643921385,26.92620849609375,7691000,0.0,0.0
2024-04-22 00:00:00-03:00,TOTS3.SA,26.782473546894938,27.85568789204545,26.782473546894938,27.68320655822754,12355900,0.0,0.0
2024-04-23 00:00:00-03:00,TOTS3.SA,27.529889729361816,27.846104893130605,27.223257064819336,27.223257064819336,5279700,0.0,0.0
2024-04-24 00:00:00-03:00,TOTS3.SA,27.146600528233666,27.25200619837548,26.830385345483187,26.935791015625,3860600,0.0,0.0
2024-04-25 00:00:00-03:00,TOTS3.SA,26.763307553205102,27.022029544314293,26.54291555826386,26.79205322265625,4076700,0.0,0.0
2024-04-26 00:00:00-03:00,TOTS3.SA,26.945371546087316,27.299914874456658,26.83996588364922,26.907041549682617,2841900,0.0,0.0
2024-04-29 00:00:00-03:00,TOTS3.SA,26.90704335916507,27.213676040324223,26.6770688482957,26.782474517822266,4342100,0.0,0.0
2024-04-30 00:00:00-03:00,TOTS3.SA,26.648317080071852,26.964532210319806,26.389596939086914,26.389596939086914,3192000,0.0,0.0
2024-05-02 00:00:00-03:00,TOTS3.SA,27.17534567817924,27.184928177152305,26.399179710434208,26.5908260345459,3272000,0.0,0.0
2024-05-03 00:00:00-03:00,TOTS3.SA,27.012447336791887,27.012447336791887,26.552496516186803,27.002864837646484,4097100,0.0,0.0
2024-05-06 00:00:00-03:00,TOTS3.SA,26.926204438308588,27.079520756565923,26.744140625,26.744140625,2588900,0.0,0.0
2024-05-07 00:00:00-03:00,TOTS3.SA,26.887880139943046,26.926210141463276,26.380020413525482,26.71539878845215,6334800,0.0,0.0
2024-05-08 00:00:00-03:00,TOTS3.SA,26.495001415447636,27.012445365488475,26.36085009255173,26.9741153717041,4184500,0.0,0.0
2024-05-09 00:00:00-03:00,TOTS3.SA,26.34168737891382,27.558637371930406,26.34168737891382,27.328662872314453,4440400,0.0,0.0
2024-05-10 00:00:00-03:00,TOTS3.SA,27.271165353326587,27.501141659338305,26.792051399872435,26.830381393432617,3007900,0.0,0.0
2024-05-13 00:00:00-03:00,TOTS3.SA,26.87829021998436,26.993278365128244,26.42792379249282,26.8974552154541,3023000,0.0,0.0
2024-05-14 00:00:00-03:00,TOTS3.SA,26.964535008333858,27.702370998033256,26.964535008333858,27.194509506225586,3440300,0.0,0.0
2024-05-15 00:00:00-03:00,TOTS3.SA,27.232839687031802,27.386156019995436,27.002865187586355,27.319080352783203,1912600,0.0,0.0
2024-05-16 00:00:00-03:00,TOTS3.SA,27.395739205228743,27.98983955341982,27.328663536337,27.95151138305664,3217800,0.0,0.0
2024-05-17 00:00:00-03:00,TOTS3.SA,27.89401574983925,27.980256410132537,27.26158545947168,27.510723114013672,5003900,0.0,0.0
2024-05-20 00:00:00-03:00,TOTS3.SA,27.23283838323162,28.11440816940387,27.22325588442081,27.817358016967773,2796100,0.0,0.0
2024-05-21 00:00:00-03:00,TOTS3.SA,27.673622970665736,28.40187644721941,27.50114347130483,28.363548278808594,3838000,0.0,0.0
2024-05-22 00:00:00-03:00,TOTS3.SA,28.162317974709346,29.158875888466426,28.123989808312764,28.69892692565918,9890200,0.0,0.0
2024-05-23 00:00:00-03:00,TOTS3.SA,28.708509190406403,29.063054344551457,28.344383364886312,28.44020652770996,7772900,0.0,0.0
2024-05-24 00:00:00-03:00,TOTS3.SA,28.373128192979614,28.52644450800508,27.846101760864258,27.846101760864258,2549400,0.0,0.0
2024-05-27 00:00:00-03:00,TOTS3.SA,27.865272254189264,27.98026042697959,27.606550236167276,27.616132736206055,1486900,0.0,0.0
2024-05-28 00:00:00-03:00,TOTS3.SA,27.798194329589023,28.066498825913744,27.271167836202057,27.309497833251953,4031700,0.0,0.0
2024-05-29 00:00:00-03:00,TOTS3.SA,27.3382452074623,27.529889708820935,26.993282546271974,27.213674545288086,3519300,0.0,0.0
2024-05-31 00:00:00-03:00,TOTS3.SA,27.213674872888593,27.9323458739033,27.10827103555868,27.520307540893555,9199700,0.0,0.0
2024-06-03 00:00:00-03:00,TOTS3.SA,27.5778021397213,27.769446640626878,27.1082706451416,27.1082706451416,3917200,0.0,0.0
2024-06-04 00:00:00-03:00,TOTS3.SA,27.031610321008408,27.146598482285473,26.475838168131368,26.878293991088867,4987000,0.0,0.0
2024-06-05 00:00:00-03:00,TOTS3.SA,27.03160837659951,27.347825340446953,26.82079889504257,26.830381393432617,1954300,0.0,0.0
2024-06-06 00:00:00-03:00,TOTS3.SA,26.993281254899188,27.82694037033484,26.88787559620595,27.750280380249023,4751000,0.0,0.0
2024-06-07 00:00:00-03:00,TOTS3.SA,27.290332834727003,27.90359999380139,27.137016501877124,27.309497833251953,4416700,0.0,0.0
2024-06-10 00:00:00-03:00,TOTS3.SA,27.1274321910589,27.50114232663982,27.031609032508033,27.34782600402832,1683200,0.0,0.0
2024-06-11 00:00:00-03:00,TOTS3.SA,27.44364606118301,27.951507498559312,27.44364606118301,27.884431838989258,2469600,0.0,0.0
2024-06-12 00:00:00-03:00,TOTS3.SA,28.162322638784175,28.277310812366995,27.156183887553322,27.78861427307129,6787100,0.0,0.0
2024-06-13 00:00:00-03:00,TOTS3.SA,27.788607372511567,28.48811325738462,27.788607372511567,28.353961944580078,3269500,0.0,0.0
2024-06-14 00:00:00-03:00,TOTS3.SA,28.315634979060494,29.58049739882073,28.24855931549153,29.312192916870117,6030000,0.0,0.0
2024-06-17 00:00:00-03:00,TOTS3.SA,29.216373386134094,29.628411745152636,28.766006855033005,29.1492977142334,4634800,0.0,0.0
2024-06-18 00:00:00-03:00,TOTS3.SA,29.13971255346358,29.13971255346358,28.056915746636367,28.497699737548828,7423000,0.0,0.0
2024-06-19 00:00:00-03:00,TOTS3.SA,28.603105079297862,28.61268757825494,27.7790284457372,28.20064926147461,2882800,0.0,0.0
2024-06-20 00:00:00-03:00,TOTS3.SA,28.44978879540228,28.660598289760124,28.210231804128675,28.258142471313477,3452900,0.0,0.0
2024-06-21 00:00:00-03:00,TOTS3.SA,28.114409016158834,28.64143367290314,27.94192768771893,28.583940505981445,4794900,0.0,0.0
2024-06-24 00:00:00-03:00,TOTS3.SA,28.66059721515241,28.93848419189453,28.286888907633436,28.93848419189453,2473200,0.0,0.0
